reviewID,customerID,productID,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket
754,55,11,2025-07-11,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
755,27,15,2024-03-31,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
756,94,8,2025-03-25,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
757,8,13,2023-09-27,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
758,53,1,2024-05-23,2,"Average experience, nothing  special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
759,21,16,2024-12-13,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
760,100,5,2025-12-18,3,Not  worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
761,49,16,2025-03-17,3,Customer support was very helpful.,0.6997,partially positive,Strongly Postive (0.50 to 1.00)
762,39,13,2025-05-31,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
763,54,16,2023-08-16,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
764,84,11,2024-07-08,1,"Terrible customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
765,74,18,2024-12-11,1,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
766,83,7,2025-07-31,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
767,48,11,2023-10-09,5,Exceeded  my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
768,24,16,2023-02-18,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
769,77,7,2024-09-02,5,"Excellent product,  highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
770,52,1,2025-02-02,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
771,32,12,2025-03-21,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
772,62,4,2023-09-13,4,Five  stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
773,17,14,2024-06-21,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
774,46,6,2025-12-10,5,"Great purchase,  very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
775,13,16,2025-08-31,4,"Great purchase, very  satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
776,17,13,2023-01-12,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
777,81,6,2024-02-14,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
778,97,7,2025-06-11,5,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
779,66,17,2025-05-25,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
780,83,1,2025-10-23,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
781,68,13,2024-06-06,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
782,25,3,2024-08-19,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
783,21,18,2024-11-30,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
784,22,16,2024-12-09,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,Mildly Negative (-0.5 to -0.05)
785,9,10,2025-10-11,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
786,37,13,2025-07-29,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
787,59,5,2024-08-08,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
788,83,15,2025-05-16,3,Customer support was  very helpful.,0.6997,partially positive,Strongly Postive (0.50 to 1.00)
789,7,17,2023-04-08,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
790,73,9,2024-06-08,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
791,11,18,2023-06-27,3,"Average experience, nothing  special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
792,88,14,2023-07-29,3,"The product is  okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
793,53,7,2025-05-21,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
794,24,17,2024-12-03,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
795,4,14,2024-12-16,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
796,27,17,2025-02-27,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
797,68,19,2025-02-22,5,The quality is  top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
798,95,13,2023-08-22,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
799,96,9,2025-07-17,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
800,74,8,2024-05-23,5,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
801,36,10,2023-01-09,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
802,12,16,2023-03-04,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
803,6,11,2023-09-22,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
804,16,8,2025-09-22,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
805,76,20,2024-10-28,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
806,18,9,2023-08-28,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
807,68,8,2025-03-06,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
808,49,6,2025-12-12,3,"Good quality, but could be  cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
809,37,17,2023-08-20,2,Product did not meet my  expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
810,56,2,2025-06-24,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
811,10,2,2024-01-28,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
812,80,20,2025-04-19,4,"I love this product, will  buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
813,58,15,2024-03-28,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
814,93,3,2024-10-28,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
815,72,6,2025-11-19,1,I had a bad experience  with this product.,-0.5423,Negative,Strongly Negative (-1.00 to -0.5)
816,91,1,2024-01-11,4,"Great purchase,  very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
817,6,15,2024-11-17,3,Five stars for the quick delivery.,0.0,Neutral,Neutral (-0.05 to 0.05)
818,55,20,2023-12-11,3,"Average experience, nothing  special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
819,20,15,2024-05-12,4,Shipping was fast and the item  was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
820,47,19,2023-04-10,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
821,98,12,2025-10-19,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
822,47,15,2023-01-28,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
823,59,14,2024-09-29,5,Five  stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
824,77,13,2024-07-30,3,"Good quality, but could be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
825,21,18,2023-01-10,1,"Not satisfied, the product broke after a week.",-0.6288,Negative,Strongly Negative (-1.00 to -0.5)
826,8,11,2024-10-29,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
827,84,18,2025-04-05,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
828,53,20,2025-02-28,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
829,31,9,2023-05-17,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
830,61,19,2025-07-23,2,"Average experience, nothing  special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
831,48,17,2025-08-30,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
832,44,17,2024-04-23,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
833,31,18,2023-08-29,5,Exceeded my  expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
834,74,1,2025-09-21,2,"Average  experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
835,12,12,2024-05-07,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
836,52,9,2023-10-25,1,Product did  not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
837,19,16,2023-12-11,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
838,61,17,2024-04-21,5,Shipping was fast and the  item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
839,79,7,2024-08-02,4,Shipping  was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
840,44,10,2023-01-30,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
841,88,10,2023-08-25,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
842,70,17,2024-10-03,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
843,51,13,2025-08-28,2,Not worth  the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
844,66,10,2023-07-01,4,"I love this product, will  buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
845,89,7,2023-07-26,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
846,17,17,2024-04-22,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
847,6,5,2025-05-29,1,"Terrible customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
848,6,18,2023-03-08,1,The product stopped working after a month.,-0.2263,Negative,Mildly Negative (-0.5 to -0.05)
849,78,10,2025-02-01,2,"Good quality, but could be cheaper.",0.2382,Partially negative,Mildly Postive (0.05 to 0.50)
850,89,12,2023-07-24,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
851,31,12,2025-11-29,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
852,37,11,2024-12-03,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
853,42,11,2023-05-19,3,"The product is okay, but  the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
854,7,5,2025-06-09,5,Shipping was fast  and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
855,2,7,2024-01-08,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
856,23,6,2023-01-03,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
857,11,15,2023-10-17,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
858,92,17,2025-05-05,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
859,6,19,2024-06-25,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
860,27,5,2025-01-26,3,Not worth  the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
861,70,8,2024-04-18,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
862,4,10,2025-01-17,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
863,93,5,2025-07-05,3,"The product is okay, but the  instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
864,85,1,2025-01-16,4,Customer support was very  helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
865,17,13,2025-03-03,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
866,36,16,2025-03-03,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
867,7,8,2023-07-20,1,"Terrible customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
868,10,14,2024-11-01,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
869,18,3,2023-02-02,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
870,19,2,2023-03-19,3,"Average experience, nothing special.",-0.3089,Partially negative,Mildly Negative (-0.5 to -0.05)
871,3,5,2024-03-20,5,The  build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
872,96,3,2025-04-14,2,Product did  not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
873,82,15,2025-06-21,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
874,78,8,2025-11-09,4,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
875,44,20,2023-11-27,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
876,10,19,2024-06-19,1,The product stopped working after a month.,-0.2263,Negative,Mildly Negative (-0.5 to -0.05)
877,78,14,2024-08-28,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
878,24,10,2025-05-26,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
879,2,6,2023-09-16,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
880,29,13,2023-07-31,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
881,63,2,2023-04-25,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
882,6,7,2024-10-08,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
883,4,9,2023-07-08,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
884,24,2,2023-11-08,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
885,58,6,2024-09-10,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
886,95,15,2025-02-14,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
887,38,10,2025-03-17,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
888,83,4,2023-01-05,1,I had a bad experience with this product.,-0.5423,Negative,Strongly Negative (-1.00 to -0.5)
889,45,15,2024-10-02,4,"Great  purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
890,59,5,2024-07-25,1,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
891,48,9,2025-02-26,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
892,27,4,2025-08-01,4,"Great purchase, very  satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
893,51,3,2024-02-06,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
894,82,4,2023-06-23,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
895,38,4,2024-10-28,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
896,40,20,2025-10-17,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
897,48,5,2025-01-05,2,"The product is okay, but the instructions were unclear.",-0.2617,Negative,Mildly Negative (-0.5 to -0.05)
898,76,15,2023-09-18,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
899,89,9,2024-01-02,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
900,10,5,2025-04-04,3,"The product is okay, but the instructions were  unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
901,16,19,2023-02-15,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
902,75,13,2025-07-02,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
903,69,5,2025-10-05,4,Customer support  was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
904,68,9,2025-12-24,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
905,82,4,2024-05-05,2,Not  worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
906,92,17,2025-02-27,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
907,67,3,2023-10-21,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
908,37,9,2025-03-28,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
909,59,7,2023-09-08,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
910,92,5,2023-06-14,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
911,93,6,2024-06-27,1,Product did  not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
912,100,2,2025-10-27,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
913,64,5,2024-09-06,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
914,81,19,2023-03-04,5,"Great  purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
915,55,5,2024-12-21,1,I had a bad experience with this product.,-0.5423,Negative,Strongly Negative (-1.00 to -0.5)
916,40,5,2024-10-05,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
917,44,20,2025-05-17,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
918,50,4,2024-09-09,3,"The product  is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
919,37,18,2025-02-14,1,"Terrible customer service, would not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
920,28,1,2025-04-13,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
921,93,11,2023-06-26,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
922,92,4,2025-07-22,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
923,3,20,2024-02-07,5,"Excellent product, highly  recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
924,62,19,2024-12-20,3,Customer support  was very helpful.,0.6997,partially positive,Strongly Postive (0.50 to 1.00)
925,2,20,2025-02-10,1,"Terrible customer service, would  not buy again.",-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
926,86,12,2023-06-17,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
927,21,4,2024-08-08,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
928,10,9,2024-05-25,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
929,47,5,2024-10-09,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
930,83,19,2024-08-05,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
931,73,8,2023-09-27,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
932,11,20,2023-08-26,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
933,83,12,2023-01-11,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
934,44,3,2023-04-26,5,"I love this  product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
935,71,12,2025-08-28,5,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
936,99,15,2023-09-23,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
937,96,9,2023-06-08,4,"Great purchase,  very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
938,29,12,2024-07-08,5,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
939,42,6,2024-08-09,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
940,15,12,2025-09-12,4,"Great  purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
941,13,9,2023-05-21,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
942,69,2,2023-02-19,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
943,70,19,2023-04-15,5,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
944,72,2,2024-08-11,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
945,46,5,2025-12-05,4,Shipping was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
946,96,7,2023-08-28,2,Disappointed with the performance.,-0.4767,Negative,Mildly Negative (-0.5 to -0.05)
947,86,18,2025-11-02,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
948,29,10,2025-01-22,5,Shipping was fast  and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
949,55,15,2025-08-25,1,Product did  not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
950,96,9,2024-02-09,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
951,80,15,2024-07-11,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
952,46,15,2025-01-14,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
953,29,3,2025-11-22,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
954,26,8,2025-03-13,5,Shipping  was fast and the item was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
955,53,12,2023-03-15,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
956,33,2,2024-10-26,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
957,37,15,2024-02-26,4,"I love this product, will buy  again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
958,45,1,2023-08-17,1,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
959,85,9,2025-01-01,5,Amazing value for the price.,0.7351,Postive,Strongly Postive (0.50 to 1.00)
960,81,2,2024-03-23,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
961,74,20,2024-07-10,5,"I love this  product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
962,95,18,2024-10-16,4,"Good quality, but could be  cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
963,36,6,2023-11-17,2,Product did not meet my expectations.,0.0,Negative,Neutral (-0.05 to 0.05)
964,60,18,2024-06-11,4,"Great purchase,  very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
965,25,7,2024-12-15,5,"Excellent product, highly recommend!",0.7773,Postive,Strongly Postive (0.50 to 1.00)
966,21,6,2025-09-30,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
967,94,12,2024-04-22,5,The build  quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
968,46,14,2024-08-07,5,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
969,48,4,2023-04-09,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
970,43,2,2024-05-26,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
971,5,5,2024-12-17,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
972,18,19,2024-08-01,5,Exceeded  my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
973,4,4,2024-01-23,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
974,13,6,2024-03-01,4,The quality is top-notch.,0.0,Positive,Neutral (-0.05 to 0.05)
975,84,15,2023-06-12,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
976,80,7,2023-03-30,4,Shipping was fast and the item  was well-packaged.,0.0,Positive,Neutral (-0.05 to 0.05)
977,44,10,2023-06-28,3,"Good quality, but could  be cheaper.",0.2382,partially positive,Mildly Postive (0.05 to 0.50)
978,46,13,2025-07-18,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
979,14,4,2024-03-16,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
980,92,14,2023-07-14,2,"Average experience, nothing special.",-0.3089,Negative,Mildly Negative (-0.5 to -0.05)
981,48,10,2023-05-13,3,"The product is  okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
982,63,7,2023-11-28,4,"Great purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
983,31,19,2024-05-28,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
984,88,11,2023-08-23,3,"The product is okay, but the  instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
985,78,11,2025-10-23,2,Not worth the money.,-0.1695,Negative,Mildly Negative (-0.5 to -0.05)
986,20,7,2025-11-30,5,The build quality is impressive.,0.5106,Postive,Strongly Postive (0.50 to 1.00)
987,37,16,2024-09-15,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
988,14,14,2025-04-06,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
989,93,19,2023-06-11,4,"Great  purchase, very satisfied.",0.8016,Postive,Strongly Postive (0.50 to 1.00)
990,7,4,2023-05-05,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
991,97,18,2025-03-10,4,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
992,77,2,2023-08-16,3,Not worth the money.,-0.1695,Partially negative,Mildly Negative (-0.5 to -0.05)
993,27,12,2025-01-10,2,"Good quality, but could be cheaper.",0.2382,Partially negative,Mildly Postive (0.05 to 0.50)
994,62,5,2025-11-27,5,Customer support was very helpful.,0.6997,Postive,Strongly Postive (0.50 to 1.00)
995,17,8,2025-07-29,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
996,85,10,2025-01-05,5,Exceeded my expectations!,0.0,Positive,Neutral (-0.05 to 0.05)
997,82,1,2023-10-03,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
998,34,11,2025-05-18,4,Five stars for the quick delivery.,0.0,Positive,Neutral (-0.05 to 0.05)
999,37,8,2023-05-28,4,"I love this product, will buy again!",0.6696,Postive,Strongly Postive (0.50 to 1.00)
1000,86,12,2025-11-17,4,"Good quality, but could be cheaper.",0.2382,Postive,Mildly Postive (0.05 to 0.50)
1001,72,13,2023-12-06,3,"The product is okay, but the instructions were unclear.",-0.2617,Partially negative,Mildly Negative (-0.5 to -0.05)
